,Rating_num,Installs
1051,3.7,"5,000,000+"
1052,3.8,"5,000,000+"
1053,4.2,"10,000,000+"
1054,4.2,"500,000+"
1055,4.2,"5,000,000+"
1056,3.3,"10,000,000+"
1057,3.4,"1,000,000+"
1058,4.3,"1,000,000+"
1059,4.2,"10,000,000+"
1060,4.7,"5,000,000+"
1061,4.1,"1,000,000+"
1062,4.7,"1,000,000+"
1063,4.0,"10,000,000+"
1064,3.6,"1,000,000+"
1065,4.0,"5,000,000+"
1066,3.6,"1,000,000+"
1067,4.3,"1,000,000+"
1068,4.2,"5,000,000+"
1069,4.2,"1,000,000+"
1070,4.1,"5,000,000+"
1071,4.0,"1,000,000+"
1072,4.1,"1,000,000+"
1073,4.4,"10,000,000+"
1074,4.7,"10,000,000+"
1075,4.5,"1,000,000+"
1076,4.3,"50,000,000+"
1077,4.6,"10,000,000+"
1078,4.3,"1,000,000+"
1079,4.0,"1,000,000+"
1080,4.5,"1,000,000+"
1081,4.5,"10,000,000+"
1082,3.6,"1,000,000+"
1083,4.2,"100,000,000+"
1084,4.1,"5,000,000+"
1085,3.5,"1,000,000+"
1086,4.4,"5,000,000+"
1087,4.0,"1,000,000+"
1088,4.5,"10,000,000+"
1089,4.2,"10,000+"
1090,4.6,"1,000,000+"
1091,4.2,"100,000+"
1092,4.8,"100,000+"
1093,4.5,"100,000+"
1094,4.2,"1,000,000+"
1095,4.3,"1,000,000+"
1096,4.2,"100,000,000+"
1097,4.4,"1,000,000+"
1098,4.4,"1,000,000+"
1099,4.6,"5,000,000+"
1100,4.2,"100,000+"
1101,4.6,"500,000+"
1102,4.6,"1,000,000+"
1103,4.4,"100,000+"
1104,4.3,"500,000+"
1105,4.2,"1,000,000+"
1106,4.2,"1,000,000+"
1107,3.8,"100,000+"
1108,4.5,"100,000+"
1109,4.6,"1,000,000+"
1110,4.6,"1,000,000+"
1111,4.7,"50,000+"
1112,4.6,"1,000,000+"
1113,4.6,"100,000+"
1114,4.7,"10,000,000+"
1115,3.8,"100,000+"
1116,4.3,"1,000,000+"
1117,4.3,"5,000,000+"
1118,4.5,"1,000,000+"
1119,4.6,"100,000+"
1120,4.6,"1,000,000+"
1121,4.7,"100,000+"
1122,4.5,"1,000,000+"
1123,4.4,"1,000,000+"
1124,3.9,"50,000+"
1125,4.5,"1,000,000+"
1126,4.6,"5,000,000+"
1127,4.1,"500,000+"
1128,4.5,"1,000,000+"
1129,4.4,"1,000,000+"
1130,4.5,"1,000,000+"
1131,4.6,"5,000,000+"
1132,4.2,"1,000,000+"
1133,4.4,"100,000+"
1134,4.1,"500,000+"
1135,3.9,"1,000,000+"
1136,4.6,"1,000,000+"
1137,4.5,"1,000,000+"
1138,3.7,"500,000+"
1139,4.1,"1,000,000+"
1140,4.4,"5,000,000+"
1141,4.6,"500,000+"
1142,4.5,"100,000+"
1143,4.3,"1,000,000+"
1144,4.3,"1,000,000+"
1145,4.3,"5,000,000+"
1146,4.4,"5,000,000+"
1147,4.3,"50,000+"
1148,4.4,"1,000,000+"
1149,4.3,"5,000,000+"
1150,4.4,"100,000+"
1151,4.1,"1,000,000+"
1152,4.4,"500,000+"
1153,4.2,"1,000,000+"
1154,4.3,"500,000+"
1155,4.4,"100,000+"
1156,4.3,"50,000,000+"
1157,4.3,"1,000,000+"
1158,3.9,"100,000+"
1159,4.1,"100,000+"
1160,4.1,"1,000,000+"
1161,4.2,"1,000,000+"
1162,4.5,"5,000,000+"
1163,4.2,"100,000,000+"
1164,4.7,"50,000+"
1165,4.4,"10,000,000+"
1166,4.6,"10,000+"
1167,4.6,"5,000,000+"
1168,4.4,"10,000,000+"
1169,4.6,"10,000,000+"
1170,4.3,"1,000,000+"
1171,4.0,"5,000,000+"
1172,4.4,"1,000,000+"
1173,4.6,"10,000,000+"
1174,4.2,"10,000,000+"
1175,4.1,"1,000,000+"
1176,3.6,"10,000,000+"
1178,4.1,"10,000,000+"
1179,4.6,"1,000,000+"
1181,4.7,"100,000+"
1182,4.7,"1,000,000+"
1183,4.7,"10,000,000+"
1184,4.7,"1,000,000+"
1185,4.1,"500,000+"
1186,3.4,"10,000,000+"
1187,3.8,"500,000+"
1188,3.7,"50,000+"
1189,4.2,"1,000,000+"
1190,3.1,"1,000,000+"
1191,3.5,"1,000,000+"
1192,4.7,"500,000+"
1193,4.5,"5,000,000+"
1194,4.2,"1,000,000+"
1195,4.3,"5,000,000+"
1196,4.0,"1,000,000+"
1197,4.5,"10,000,000+"
1198,4.6,"100,000+"
1199,4.7,"10,000,000+"
1200,4.1,"5,000,000+"
1201,4.3,"5,000,000+"
1202,3.8,"1,000,000+"
1203,4.4,"10,000,000+"
1204,4.3,"5,000,000+"
1205,4.2,"1,000,000+"
1206,4.3,"1,000,000+"
1207,3.8,"1,000,000+"
1208,4.3,"1,000,000+"
1209,3.7,"100,000+"
1210,4.5,"100,000+"
1211,3.6,"1,000,000+"
1212,4.8,"50,000+"
1213,3.3,"500,000+"
1214,4.7,"500,000+"
1215,4.6,"100,000+"
1216,4.6,"1,000,000+"
1217,3.4,"1,000,000+"
1218,4.6,"100,000+"
1219,4.0,"100,000+"
1220,4.1,"5,000,000+"
1221,4.5,"500,000+"
1222,4.4,"100,000+"
1223,4.5,"1,000,000+"
1224,4.0,"10,000+"
1225,4.1,"50,000+"
1226,4.5,"5,000,000+"
1227,4.6,"10,000+"
1228,4.1,"50,000+"
1229,4.5,"1,000,000+"
1230,4.6,"1,000,000+"
1231,4.5,"10,000,000+"
1232,4.3,"1,000,000+"
1233,3.6,"1,000,000+"
1234,4.4,"1,000,000+"
1235,4.6,"5,000,000+"
1236,4.1,"10,000,000+"
1237,4.3,"10,000,000+"
1238,3.9,"50,000+"
1239,4.5,"5,000,000+"
1240,4.1,"100,000+"
1241,3.6,"1,000,000+"
1242,4.7,"10,000,000+"
1243,4.3,"1,000,000+"
1244,4.7,"1,000,000+"
1245,4.6,"100,000+"
1246,4.4,"10,000,000+"
1247,4.2,"100,000+"
1248,4.5,"1,000,000+"
1249,4.3,"5,000,000+"
1250,4.2,"10,000,000+"
1251,4.5,"1,000,000+"
1252,4.5,"5,000,000+"
1253,4.3,"5,000,000+"
1254,4.0,"10,000,000+"
1255,4.3,"10,000,000+"
1256,4.8,"10,000,000+"
1257,4.0,"500,000+"
1258,4.9,"5,000,000+"
1259,4.8,"1,000,000+"
1260,4.9,"10,000,000+"
1261,4.8,"10,000,000+"
1262,4.4,"10,000,000+"
1263,3.3,"10,000,000+"
1264,4.7,"10,000,000+"
1265,4.6,"10,000,000+"
1266,4.8,"1,000,000+"
1267,4.8,"10,000,000+"
1268,4.8,"1,000,000+"
1269,4.5,"100,000+"
1270,4.4,"500,000+"
1271,4.5,"100,000+"
1272,4.5,"500,000+"
1273,4.5,"5,000,000+"
1274,4.8,"1,000,000+"
1275,3.9,"10,000,000+"
1276,4.6,"50,000+"
1277,4.5,"10,000,000+"
1278,4.5,"500,000+"
1279,4.7,"100,000+"
1280,4.7,"1,000,000+"
1281,4.4,"10,000,000+"
1282,4.2,"500,000+"
1283,3.9,"10,000,000+"
1284,4.2,"5,000,000+"
1285,4.4,"1,000,000+"
1286,4.6,"50,000,000+"
1287,4.6,"100,000+"
1288,4.2,"5,000,000+"
1289,4.5,"10,000,000+"
1290,4.7,"1,000,000+"
1291,4.5,"100,000+"
1292,4.5,"10,000,000+"
1293,3.7,"1,000,000+"
1294,4.5,"500,000+"
1295,4.6,"100,000+"
1296,4.6,"10,000,000+"
1297,4.7,"1,000,000+"
1298,4.5,"5,000,000+"
1299,4.5,"1,000,000+"
1300,4.6,"500,000+"
1301,4.0,"1,000,000+"
1302,4.3,"1,000,000+"
1303,4.4,"1,000,000+"
1304,4.5,"10,000,000+"
1305,4.2,"10,000,000+"
1306,4.6,"5,000,000+"
1307,4.9,"1,000,000+"
1308,4.5,"5,000,000+"
1309,4.5,"10,000,000+"
1310,4.6,"500,000+"
1311,4.5,"10,000,000+"
1312,4.6,"10,000,000+"
1313,4.6,"1,000,000+"
1314,4.5,"5,000,000+"
1315,4.5,"1,000,000+"
1316,4.4,"10,000,000+"
1317,3.9,"10,000,000+"
1318,4.5,"1,000,000+"
1319,4.4,"10,000,000+"
1320,4.6,"5,000,000+"
1321,4.4,"1,000,000+"
1322,4.5,"5,000,000+"
1323,4.5,"10,000,000+"
1324,4.6,"10,000,000+"
1325,4.5,"1,000,000+"
1326,4.4,"5,000,000+"
1327,4.4,"100,000+"
1328,4.4,"1,000,000+"
1329,4.2,"100,000+"
1330,4.5,"1,000,000+"
1331,4.5,"500,000+"
1332,4.4,"500,000+"
1333,4.3,"100,000+"
1334,4.6,"1,000,000+"
1335,4.6,"10,000+"
1336,4.9,"500,000+"
1337,4.4,"100,000+"
1338,4.3,"100,000+"
1339,4.1,"1,000,000+"
1340,4.6,"5,000,000+"
1341,4.8,"100,000+"
1342,4.5,"5,000,000+"
1343,4.7,"500,000+"
1344,4.6,"10,000,000+"
1345,4.3,"100,000+"
1346,4.4,"5,000,000+"
1347,4.4,"100,000+"
1348,4.6,"1,000,000+"
1349,4.3,"1,000,000+"
1350,4.6,"1,000,000+"
1351,4.6,"1,000,000+"
1352,4.5,"5,000,000+"
1353,4.6,"1,000,000+"
1354,4.6,"1,000,000+"
1355,4.5,"1,000,000+"
1356,4.1,"500,000+"
1357,4.5,"10,000,000+"
1358,4.6,"500,000+"
1359,4.5,"1,000,000+"
1360,4.8,"100,000,000+"
1361,4.8,"10,000,000+"
1362,4.6,"50,000,000+"
1363,4.5,"5,000,000+"
1364,4.1,"5,000,000+"
1365,4.4,"500,000+"
1366,4.2,"1,000,000+"
1367,4.5,"1,000,000+"
1368,4.3,"1,000,000+"
1369,4.6,"10,000,000+"
1370,4.0,"50,000+"
1371,4.6,"50,000+"
1372,4.5,"1,000,000+"
1373,4.4,"10,000,000+"
1374,4.5,"1,000,000+"
1375,4.6,"5,000,000+"
1376,4.4,"5,000,000+"
1377,4.7,"1,000,000+"
1378,4.4,"1,000,000+"
1379,4.2,"5,000,000+"
1380,4.5,"5,000,000+"
1381,4.2,"10,000,000+"
1382,4.4,"10,000,000+"
1383,4.5,"5,000,000+"
1384,4.6,"10,000,000+"
1385,4.6,"1,000,000+"
1386,4.6,"50,000,000+"
1387,4.5,"10,000,000+"
1388,4.5,"10,000,000+"
1389,4.4,"10,000,000+"
1390,4.4,"10,000,000+"
1391,4.5,"10,000,000+"
1392,4.5,"1,000,000+"
1393,4.0,"500,000+"
1394,4.6,"1,000,000+"
1395,4.1,"1,000,000+"
1396,4.0,"100,000+"
1397,4.4,"10,000,000+"
1398,4.4,"1,000,000+"
1399,4.1,"100,000+"
1400,3.5,"50,000+"
1401,4.3,"500,000+"
1402,4.5,"1,000,000+"
1403,4.2,"100,000+"
1404,4.6,"50,000,000+"
1405,4.4,"10,000,000+"
1406,4.5,"1,000,000+"
1407,4.0,"500,000+"
1408,4.5,"5,000,000+"
1409,4.6,"1,000,000+"
1410,4.4,"1,000,000+"
1411,4.4,"10,000,000+"
1412,4.1,"100,000+"
1413,4.0,"100,000+"
1414,4.1,"1,000,000+"
1415,4.1,"100,000+"
1416,4.2,"5,000,000+"
1417,4.5,"1,000,000+"
1418,3.5,"50,000+"
1419,4.3,"500,000+"
1420,4.2,"100,000+"
1421,4.6,"50,000,000+"
1422,4.4,"10,000,000+"
1423,4.5,"500,000+"
1424,4.4,"1,000,000+"
1425,3.7,"100,000+"
1426,4.3,"1,000,000+"
1427,4.5,"500,000+"
1428,4.6,"100,000+"
1429,4.7,"500,000+"
1430,4.6,"1,000,000+"
1431,4.6,"1,000,000+"
1432,4.0,"500,000+"
1433,4.4,"500,000+"
1434,4.4,"100,000+"
1435,4.8,"1,000,000+"
1436,4.6,"5,000,000+"
1437,4.2,"500,000+"
1438,4.6,"5,000,000+"
1439,4.1,"5,000,000+"
1440,4.4,"1,000,000+"
1441,4.5,"5,000,000+"
1442,4.3,"1,000,000+"
1443,4.7,"500,000+"
1444,4.6,"10,000,000+"
1445,4.4,"5,000,000+"
1446,4.5,"10,000,000+"
1447,4.8,"100,000+"
1448,4.2,"1,000,000+"
1449,4.5,"10,000,000+"
1450,4.1,"5,000,000+"
1451,4.1,"1,000,000+"
1452,4.0,"1,000,000+"
1453,4.3,"1,000,000+"
1454,4.5,"10,000,000+"
1456,4.6,"10,000,000+"
1457,3.7,"500,000+"
1458,3.7,"100,000+"
1459,4.2,"1,000,000+"
1460,4.5,"1,000,000+"
1461,4.3,"1,000,000+"
1462,3.9,"1,000,000+"
1463,4.6,"1,000,000+"
1464,4.3,"100,000+"
1465,4.4,"5,000,000+"
1466,4.6,"1,000,000+"
1467,4.5,"1,000,000+"
1468,3.8,"1,000,000+"
1470,4.4,"5,000,000+"
1471,4.7,"10,000+"
1472,3.4,"100,000+"
1473,4.3,"500,000+"
1474,4.3,"1,000,000+"
1475,4.0,"100,000+"
1476,4.0,"1,000,000+"
1477,3.8,"100,000+"
1479,4.3,"1,000,000+"
1480,3.6,"500,000+"
1481,3.8,"500,000+"
1482,4.5,"5,000,000+"
1483,4.6,"500,000+"
1485,4.5,"100,000+"
1486,4.7,"10,000+"
1487,4.3,"50,000+"
1488,3.7,"100,000+"
1490,4.2,"100,000+"
1491,3.4,"1,000,000+"
1492,3.9,"100,000+"
1493,4.0,"500,000+"
1494,4.0,"1,000,000+"
1495,4.0,"50,000+"
1496,4.6,"10,000,000+"
1497,4.0,"1,000,000+"
1498,4.1,"500,000+"
1499,3.9,"1,000,000+"
1500,4.4,"1,000,000+"
1501,4.4,"500,000+"
1502,4.3,"500,000+"
1503,4.6,"1,000,000+"
1504,4.5,"1,000,000+"
1505,4.5,"10,000,000+"
1506,4.5,"10,000,000+"
1507,4.5,"10,000,000+"
1508,4.3,"500,000+"
1509,4.2,"1,000,000+"
1510,4.4,"5,000,000+"
1511,4.3,"1,000,000+"
1512,4.6,"10,000,000+"
1513,4.1,"50,000+"
1514,3.9,"50,000+"
1515,4.4,"10,000+"
1516,4.6,"100,000+"
1518,4.1,"100,000+"
1521,3.8,"5,000,000+"
1522,4.6,"50,000+"
1523,3.5,"10,000,000+"
1524,4.7,"1,000+"
1525,4.3,"100,000+"
1526,4.5,"50,000+"
1527,4.4,"100,000+"
1528,3.4,"50,000+"
1529,4.3,"100,000+"
1531,4.3,"50,000+"
1532,4.6,"50,000+"
1533,4.6,"100,000+"
1535,4.2,"10,000,000+"
1538,4.6,"10,000+"
1541,4.4,"500,000+"
1542,3.9,"5,000,000+"
1543,4.5,"100,000+"
1544,3.8,"1,000,000+"
1545,4.3,"10,000+"
1546,3.7,"1,000,000+"
1547,5.0,"1,000+"
1548,3.2,"500,000+"
1549,4.5,"1,000,000+"
1550,4.7,"100,000+"
1551,4.0,"1,000,000+"
1553,4.1,"1,000,000+"
1554,3.8,"500,000+"
1555,4.7,"500,000+"
1556,4.5,"100,000+"
1558,4.2,"500,000+"
1560,4.1,"1,000,000+"
1561,3.1,"100,000+"
1562,4.1,"5,000,000+"
1563,4.1,"10,000,000+"
1564,4.3,"100,000+"
1565,4.0,"10,000,000+"
1566,4.6,"5,000,000+"
1567,4.4,"1,000,000+"
1568,4.4,"5,000,000+"
1569,4.3,"1,000,000+"
1570,4.6,"10,000,000+"
1571,3.2,"1,000,000+"
1572,4.5,"1,000,000+"
1573,4.6,"5,000,000+"
1574,4.6,"10,000,000+"
1575,4.3,"500,000+"
1576,3.0,"5,000,000+"
1577,4.4,"10,000,000+"
1578,4.4,"1,000,000+"
1579,4.3,"1,000,000+"
1580,3.5,"10,000,000+"
1581,4.3,"5,000,000+"
1582,4.5,"1,000,000+"
1583,3.7,"10,000,000+"
1584,4.5,"50,000,000+"
1585,4.2,"1,000,000+"
1586,4.3,"500,000+"
1587,4.6,"500,000+"
1588,4.5,"1,000,000+"
1589,3.9,"5,000,000+"
1590,4.3,"1,000,000+"
1591,3.3,"1,000,000+"
1592,4.7,"100,000+"
1593,4.2,"1,000,000+"
1594,3.2,"1,000,000+"
1595,4.4,"10,000,000+"
1596,3.5,"1,000,000+"
1597,3.7,"1,000,000+"
1598,3.8,"10,000,000+"
1599,3.8,"500,000+"
1600,3.7,"10,000,000+"
1601,4.6,"1,000,000+"
1602,4.0,"1,000,000+"
1603,3.6,"100,000+"
1604,3.8,"100,000+"
1605,4.1,"10,000,000+"
1606,4.7,"500,000+"
1607,3.9,"1,000,000+"
1608,4.1,"1,000,000+"
1609,4.6,"1,000,000+"
1610,4.2,"100,000+"
1611,3.6,"100,000+"
1612,4.6,"1,000,000+"
1613,4.2,"1,000,000+"
1614,4.4,"10,000,000+"
1615,4.6,"100,000+"
1616,4.7,"500,000+"
1617,4.1,"500,000+"
1618,3.9,"10,000+"
1619,4.0,"100,000+"
1620,4.1,"5,000,000+"
1621,4.6,"1,000,000+"
1622,4.1,"500,000+"
1623,4.1,"500,000+"
1624,4.1,"10,000+"
1625,4.4,"1,000,000+"
1626,3.8,"100,000+"
1627,4.3,"10,000,000+"
1628,4.1,"500,000+"
1629,4.1,"500,000+"
1630,4.1,"10,000+"
1631,4.4,"1,000,000+"
1632,3.8,"100,000+"
1633,4.3,"10,000,000+"
1634,4.4,"100,000+"
1635,4.2,"50,000+"
1636,4.4,"5,000+"
1637,4.3,"100,000+"
1638,4.1,"1,000,000+"
1639,4.0,"100,000+"
1640,4.2,"50,000+"
1641,4.1,"1,000,000+"
1642,3.9,"100,000+"
1643,4.4,"1,000,000+"
1644,4.6,"5,000,000+"
1645,4.5,"500,000+"
1646,4.5,"500,000+"
1647,4.8,"1,000,000+"
1648,4.4,"500,000+"
1649,4.5,"1,000,000+"
1650,4.5,"100,000+"
1651,4.6,"1,000,000+"
1652,4.5,"100,000+"
1653,4.5,"100,000,000+"
1654,4.5,"100,000,000+"
1655,4.4,"100,000,000+"
1656,4.7,"10,000,000+"
1657,4.5,"10,000,000+"
1658,4.2,"50,000,000+"
1659,4.4,"100,000,000+"
1660,4.6,"100,000,000+"
1661,4.3,"100,000,000+"
1662,4.3,"100,000,000+"
1663,4.2,"100,000,000+"
1664,4.6,"5,000,000+"
1665,4.4,"100,000,000+"
1666,4.4,"100,000,000+"
1667,4.5,"100,000,000+"
1668,4.4,"100,000,000+"
1669,4.3,"1,000,000+"
1670,4.6,"100,000,000+"
1671,4.3,"50,000,000+"
1672,4.2,"5,000,000+"
1673,4.2,"100,000,000+"
1674,4.5,"1,000,000+"
1675,4.5,"100,000,000+"
1676,4.5,"50,000,000+"
1677,4.7,"50,000,000+"
1678,4.7,"10,000,000+"
1679,4.5,"50,000,000+"
1680,4.4,"100,000,000+"
1681,4.3,"100,000,000+"
1682,3.8,"10,000,000+"
1683,4.6,"10,000,000+"
1684,4.6,"10,000,000+"
1685,4.4,"100,000,000+"
1686,4.3,"5,000,000+"
1687,4.1,"10,000,000+"
1688,4.3,"50,000,000+"
1689,4.4,"100,000,000+"
1690,4.6,"50,000,000+"
1691,4.3,"10,000,000+"
1692,4.4,"10,000,000+"
1693,4.7,"10,000,000+"
1694,4.5,"100,000,000+"
1695,4.4,"100,000,000+"
1696,4.6,"10,000,000+"
1697,4.5,"100,000,000+"
1698,4.4,"100,000,000+"
1699,4.6,"100,000,000+"
1700,4.5,"100,000,000+"
1701,4.5,"100,000,000+"
1702,4.3,"100,000,000+"
1703,4.5,"100,000,000+"
1704,4.6,"100,000,000+"
1705,4.4,"100,000,000+"
1706,4.4,"100,000,000+"
1707,4.5,"100,000,000+"
1708,4.7,"10,000,000+"
1709,4.6,"100,000,000+"
1710,4.5,"100,000,000+"
1711,4.5,"10,000,000+"
1712,4.7,"50,000,000+"
1713,4.5,"10,000,000+"
1714,4.8,"10,000,000+"
1715,4.7,"10,000,000+"
1716,4.4,"100,000,000+"
1717,4.6,"10,000,000+"
1718,4.5,"100,000,000+"
1719,4.6,"5,000,000+"
1720,4.7,"50,000,000+"
1721,4.6,"100,000,000+"
1722,4.5,"100,000,000+"
1723,4.6,"100,000,000+"
1724,4.5,"50,000,000+"
1725,4.6,"10,000,000+"
1726,4.4,"100,000,000+"
1727,4.7,"10,000,000+"
1728,4.3,"1,000,000+"
1729,4.3,"100,000,000+"
1730,4.4,"100,000,000+"
1731,4.3,"5,000,000+"
1732,4.5,"10,000,000+"
1733,4.4,"100,000,000+"
1734,4.5,"1,000,000+"
1735,4.4,"100,000,000+"
1736,4.5,"100,000,000+"
1737,4.6,"100,000,000+"
1738,4.7,"10,000,000+"
1739,4.6,"100,000,000+"
1740,4.4,"100,000,000+"
1741,4.4,"10,000,000+"
1742,4.5,"100,000,000+"
1743,4.6,"100,000,000+"
1744,4.3,"100,000,000+"
1745,4.5,"10,000,000+"
1746,4.5,"50,000,000+"
1747,4.4,"1,000,000+"
1748,4.5,"100,000,000+"
1749,4.2,"100,000,000+"
1750,4.5,"100,000,000+"
1751,4.4,"100,000,000+"
1752,4.7,"10,000,000+"
1753,4.2,"50,000,000+"
1754,4.5,"50,000,000+"
1755,4.5,"100,000,000+"
1756,4.6,"100,000,000+"
1757,4.4,"100,000,000+"
1758,4.5,"100,000,000+"
1759,4.3,"100,000,000+"
1760,4.3,"50,000,000+"
1761,4.5,"50,000,000+"
1762,4.7,"50,000,000+"
1763,4.7,"100,000,000+"
1764,4.1,"100,000,000+"
1765,4.8,"10,000,000+"
1766,4.4,"10,000,000+"
1767,4.2,"50,000,000+"
1768,4.4,"10,000,000+"
1769,4.7,"1,000,000+"
1770,4.3,"10,000,000+"
1771,4.7,"5,000,000+"
1772,4.2,"5,000,000+"
1773,4.3,"100,000,000+"
1774,4.4,"1,000,000+"
1775,4.1,"1,000,000+"
1776,4.1,"10,000,000+"
1777,4.2,"10,000,000+"
1778,4.5,"50,000,000+"
1779,4.7,"500,000+"
1780,4.6,"1,000,000+"
1781,4.5,"100,000,000+"
1782,3.1,"5,000,000+"
1783,4.1,"5,000,000+"
1784,3.4,"10,000,000+"
1785,4.4,"50,000,000+"
1786,4.3,"50,000,000+"
1787,4.6,"10,000,000+"
1788,4.4,"10,000,000+"
1789,4.3,"10,000,000+"
1790,4.6,"50,000,000+"
1791,4.2,"10,000,000+"
1792,4.2,"100,000,000+"
1793,4.5,"5,000,000+"
1794,4.4,"50,000,000+"
1795,4.2,"10,000,000+"
1796,4.5,"1,000,000+"
1797,4.8,"10,000,000+"
1798,4.4,"1,000,000+"
1799,4.6,"10,000,000+"
1800,4.5,"10,000,000+"
1801,4.3,"5,000,000+"
1802,4.6,"10,000,000+"
1803,4.4,"10,000,000+"
1804,4.4,"1,000,000+"
1805,4.5,"5,000,000+"
1806,4.6,"5,000,000+"
1807,4.6,"5,000,000+"
1808,4.6,"10,000,000+"
1809,4.1,"5,000,000+"
1810,4.5,"5,000,000+"
1811,4.6,"1,000,000+"
1812,4.4,"5,000,000+"
1813,4.7,"10,000,000+"
1814,4.6,"1,000,000+"
1815,4.3,"1,000,000+"
1816,4.5,"5,000,000+"
1817,4.6,"1,000,000+"
1818,4.2,"10,000,000+"
1819,4.5,"10,000,000+"
1820,4.8,"10,000,000+"
1821,4.1,"1,000,000+"
1822,4.3,"1,000,000+"
1823,4.4,"5,000,000+"
1824,4.0,"10,000,000+"
1825,4.2,"5,000,000+"
1826,4.0,"10,000,000+"
1827,4.2,"100,000+"
1828,4.5,"1,000,000+"
1829,4.7,"1,000,000+"
1830,4.2,"100,000+"
1831,4.4,"100,000+"
1832,4.6,"100,000+"
1833,4.9,"100,000+"
1834,4.4,"100,000+"
1835,4.5,"100,000+"
1836,4.6,"100,000+"
1837,4.2,"100,000+"
1838,4.5,"100,000+"
1839,4.6,"100,000+"
1840,4.6,"5,000,000+"
1841,4.5,"100,000,000+"
1842,4.4,"100,000,000+"
1843,4.6,"100,000,000+"
1844,4.5,"100,000,000+"
1845,4.6,"10,000,000+"
1846,4.4,"10,000,000+"
1847,4.4,"50,000,000+"
1848,4.3,"10,000,000+"
1849,4.3,"5,000,000+"
1850,4.6,"10,000,000+"
1851,4.3,"50,000,000+"
1852,4.3,"5,000,000+"
1853,4.6,"10,000,000+"
1854,4.5,"10,000,000+"
1855,4.5,"5,000,000+"
1856,4.2,"10,000,000+"
1857,4.7,"10,000,000+"
1858,4.3,"500,000+"
1859,4.0,"1,000,000+"
1860,4.4,"5,000,000+"
1861,4.3,"50,000,000+"
1862,4.6,"5,000,000+"
1863,4.7,"10,000,000+"
1864,4.4,"500,000+"
1865,4.7,"1,000,000+"
1866,4.4,"50,000,000+"
1867,4.3,"5,000,000+"
1868,4.2,"1,000,000+"
1869,4.4,"100,000,000+"
1870,4.5,"100,000,000+"
1871,4.5,"100,000,000+"
1872,4.5,"100,000,000+"
1873,4.4,"100,000,000+"
1874,4.3,"1,000,000+"
1875,4.5,"10,000,000+"
1876,4.7,"10,000,000+"
1877,4.7,"50,000,000+"
1878,4.6,"100,000,000+"
1879,4.6,"100,000,000+"
1880,4.4,"100,000,000+"
1881,4.4,"100,000,000+"
1882,4.7,"10,000,000+"
1883,4.6,"5,000,000+"
1884,4.5,"1,000,000+"
1885,4.3,"100,000,000+"
1886,4.3,"100,000,000+"
1887,4.3,"100,000,000+"
1888,4.6,"10,000,000+"
1889,4.8,"10,000,000+"
1890,4.5,"100,000,000+"
1891,4.4,"100,000,000+"
1892,4.5,"100,000,000+"
1893,4.5,"100,000,000+"
1894,4.6,"50,000,000+"
1895,4.6,"10,000,000+"
1896,4.6,"10,000,000+"
1897,4.6,"100,000,000+"
1898,4.7,"10,000,000+"
1899,4.5,"50,000,000+"
1900,4.5,"1,000,000+"
1901,4.5,"50,000,000+"
1902,4.6,"100,000,000+"
1903,4.5,"10,000,000+"
1904,4.4,"10,000,000+"
1905,4.4,"100,000,000+"
1906,4.6,"100,000,000+"
1907,4.7,"50,000,000+"
1908,4.5,"100,000,000+"
1909,4.4,"100,000,000+"
1910,4.6,"100,000,000+"
1911,4.7,"10,000,000+"
1912,4.6,"5,000,000+"
1913,4.5,"10,000,000+"
1914,4.4,"100,000,000+"
1915,4.5,"100,000,000+"
1916,4.3,"50,000,000+"
1917,4.5,"100,000,000+"
1918,4.2,"100,000,000+"
1919,4.5,"100,000,000+"
1920,4.3,"100,000,000+"
1921,4.4,"100,000,000+"
1922,4.7,"50,000,000+"
1923,4.6,"100,000,000+"
1924,4.7,"10,000,000+"
1925,4.6,"100,000,000+"
1926,4.4,"50,000,000+"
1927,4.6,"50,000,000+"
1928,4.5,"10,000,000+"
1929,4.3,"50,000,000+"
1930,4.5,"50,000,000+"
1931,4.5,"10,000,000+"
1932,4.6,"100,000,000+"
1933,4.6,"10,000,000+"
1934,4.3,"10,000,000+"
1935,4.6,"5,000,000+"
1936,4.5,"50,000,000+"
1937,4.7,"10,000,000+"
1938,4.5,"50,000,000+"
1939,4.7,"50,000,000+"
1940,4.7,"10,000,000+"
1941,4.6,"10,000,000+"
1942,4.4,"10,000,000+"
1943,4.3,"10,000,000+"
1944,4.5,"100,000+"
1945,4.3,"10,000,000+"
1946,4.4,"10,000,000+"
1947,4.2,"100,000,000+"
1948,4.3,"1,000,000+"
1949,4.5,"100,000,000+"
1950,4.4,"1,000,000+"
1951,4.7,"1,000,000+"
1952,4.2,"5,000,000+"
1953,4.1,"10,000,000+"
1954,4.5,"10,000,000+"
1955,4.5,"10,000,000+"
1956,4.5,"10,000,000+"
1957,4.1,"100,000,000+"
1958,4.3,"5,000,000+"
1959,4.5,"5,000,000+"
1960,4.4,"10,000,000+"
1961,4.5,"100,000+"
1962,4.6,"50,000,000+"
1963,4.0,"5,000,000+"
1964,4.3,"50,000,000+"
1965,4.5,"10,000,000+"
1966,4.4,"100,000,000+"
1967,4.4,"100,000,000+"
1968,4.6,"5,000,000+"
1969,4.2,"100,000,000+"
1970,4.5,"100,000,000+"
